title,Title Alternative,creator,publisher,date,Date is Approximate?,Description,Subject,Relation,Contributing Institution,Publisher Digital,Source,Listing Code,Resource Identifier,Website,Format Original,Format Digital,Type,Digitization Specifications,Rights,Standardized Rights,Language,Metadata Cataloger,Metadata Assistants,Scanner Technician,Scanner Assistants,Collection Administrator,Filename,OCLC number,Date created,Date modified,Reference URL,cdmid,CONTENTdm file name,CONTENTdm file path,objectid
Lee Morse Professional Photograph,,,De Mirjian Studios 1591-97 B'Way  N.Y.,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 012",IJC019,LM.0012,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/25,25,26.jpg,/ijclm/image/26.jpg,ijclm25
Lee Morse Headshot,,S. Peyton,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 013",IJC019,LM.0013,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/26,26,27.jpg,/ijclm/image/27.jpg,ijclm26
Lee Morse Headshot,,Celebrity Chicago,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 014",IJC019,LM.0014,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/27,27,28.jpg,/ijclm/image/28.jpg,ijclm27
Lee Morse Headshot,,,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 015",IJC019,LM.0015,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/28,28,29.jpg,/ijclm/image/29.jpg,ijclm28
Lee Morse Autographed Headshot,,S. Peyton,,1930,y,For Bob  Whats the big idea  Coo!  Coo!  For you baby  You’re the best one  Love from Lee,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 016",IJC019,LM.0016,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/29,29,30.jpg,/ijclm/image/30.jpg,ijclm29
Lee Morse Headshot,,Apeda N.Y.,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 017",IJC019,LM.0017,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/30,30,31.jpg,/ijclm/image/31.jpg,ijclm30
Lee Morse Headshot,,Apeda N.Y.,,1930,y,Identical photo to LM.0022,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 018",IJC019,LM.0018,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/31,31,32.jpg,/ijclm/image/32.jpg,ijclm31
Lee Morse in Costume,,,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 019",IJC019,LM.0019,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/32,32,33.jpg,/ijclm/image/33.jpg,ijclm32
Lee Morse with Hat,,,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 020",IJC019,LM.0020,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/33,33,34.jpg,/ijclm/image/34.jpg,ijclm33
Lee Morse Autographed Headshot,,Apeda N.Y.,,1930,y,"For ""My Little Bobby""  From Lee.  Identical photo to LM.0017","Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 021",IJC019,LM.0021,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/34,34,35.jpg,/ijclm/image/35.jpg,ijclm34
Lee Morse Headshot,,,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 023",IJC019,LM.0023,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/35,35,36.jpg,/ijclm/image/36.jpg,ijclm35
Lee Morse Headshot,,,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 024",IJC019,LM.0024,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/36,36,37.jpg,/ijclm/image/37.jpg,ijclm36
Lee Morse Headshot,,S. Peyton,Strauss-Peyton Studio,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 025",IJC019,LM.0025,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/37,37,38.jpg,/ijclm/image/38.jpg,ijclm37
Lee Morse Headshot,,Celebrity Chicago,,1930,y,,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 026",IJC019,LM.0026,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/38,38,39.jpg,/ijclm/image/39.jpg,ijclm38
Lee Morse Autographed Headshot,,,KessLere N.Y.,1930,y,"To My Record Friends Your for ""Colombia"" Sincerely, Lee Morse","Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 027",IJC019,LM.0027,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/39,39,40.jpg,/ijclm/image/40.jpg,ijclm39
Lee Morse Headshot,,,,1930,y,S-63-8,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 028",IJC019,LM.0028,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/40,40,41.jpg,/ijclm/image/41.jpg,ijclm40
Lee Morse Headshot,,,,1930,y,Proofs from De Mirjian,"Morse, Lee, d. 1954",Lee Morse Collection,International Jazz Collections,University of Idaho Library,"MG 019,  Box 06, Folder 029",IJC019,LM.0029,http://contentdm.lib.uidaho.edu/hampton_collection/,Black & white photographs,image/jpg,Image;StillImage,"300 dpi, 24-bit depth, color, Epson Expression 1640 XL Scanner, Epson TWAIN Pro, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski,"Kevin Dobbins, Deborah Green",Kevin Dobbins,,Deborah Green and Nathan Bender,,,2008-07-28,2014-10-28,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijclm/id/41,41,42.jpg,/ijclm/image/42.jpg,ijclm41
